1195,yjc2bh07os6kzogdcp874uyjc2bw7xar,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,3,3,5,3,1,1,5,,,"03 Jun, 2025"
1196,r36ov37vcd5ed6fjitb8w8r36ov31y5k,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,5,4,3,5,6,3,6,3,5,5,"03 Jun, 2025"
1197,ql2u2d7bv1p1mhl44ql2392buhasxohk,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,5,5,4,3,6,6,6,1,6,6,"03 Jun, 2025"
1198,m5bzjr282508z03m5bzjryoz7lzdhtmn,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,2,2,2,3,6,1,6,1,6,6,"03 Jun, 2025"
1199,lu78696e1gf3yz3o5tebg9mrlu7869ke,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,2,4,4,4,5,4,5,3,5,4,"03 Jun, 2025"
1200,ycjom6dbf03jml9olqycjl82ii1fzkd3,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,2,2,3,4,5,1,6,1,1,1,"03 Jun, 2025"
1201,qvrx4gzmnnp8m9bpiyqvrx4goye6ijth,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,6,6,6,5,6,1,6,6,6,6,"03 Jun, 2025"
1202,dtngy607185xe5p8dtdtngy6077v3y7u,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,5,5,6,3,6,4,6,4,"03 Jun, 2025"
1203,m1q0xw0ym3ak0m1q0bpmceho338v8ppj,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,1,1,1,1,6,6,6,1,1,6,"03 Jun, 2025"
1204,o7ujn3uzkz5g9wc49z0qlo7ujn6rduea,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,6,6,6,6,6,1,6,1,6,6,"03 Jun, 2025"
1205,drws25fxh3xzr99gcfmadrws25yfpym1,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,1,6,6,1,6,1,6,1,,"03 Jun, 2025"
1206,a2cialtwtlntsltty26k6ia2cialthwo,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,3,3,4,4,6,4,6,3,4,6,"03 Jun, 2025"
1207,rjeioqrcjjqf2ighaurjeio4ir24mhya,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,6,5,6,6,1,6,6,6,5,"03 Jun, 2025"
1208,yzne8vom6z13l77guyzne8vovkrovtsd,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,2,3,3,6,2,6,1,6,,,"03 Jun, 2025"
1209,wxagsy6jbdwxaccsezt83nag9nh3lhl7,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,6,6,6,6,6,,"03 Jun, 2025"
1210,7b82z83oetc96rf4tai7b82zpz94z4y4,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,6,,,,,,"03 Jun, 2025"
1211,7wyod0refp3tnr7wyokr0ddvkcfmdqdn,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,6,1,6,6,6,,,,,,"03 Jun, 2025"
1212,u7yvegvjsyvtvoquky7u7yv2b1wcg2g4,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,1,2,5,1,1,4,1,3,,,"03 Jun, 2025"
1213,ggdkjl0mddfmspiyn9kpggdkjlkandtg,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,2,3,3,6,6,2,1,6,6,"03 Jun, 2025"
1214,wludla8y7gvawludlbbci3qkolx37pwi,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,4,3,4,1,1,2,5,3,,"03 Jun, 2025"
1215,kw4c8dsm9suqrgyxxknx2vpkw4c8db2s,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,,,,,,,,,,,"03 Jun, 2025"
1216,7mj3mbw8zsr6qgodrgv7mj3mbwqwz8qa,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,5,4,4,4,5,3,6,3,4,6,"03 Jun, 2025"
1217,kvukyxehoapf9dxevj497kvukyxycx5a,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,6,6,6,6,6,6,6,3,6,6,"03 Jun, 2025"
1218,v0vnkwv5dt9uaphilvv0vnkwckt1w8bh,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,3,2,3,4,3,4,4,5,4,"03 Jun, 2025"
1219,1c5oixr0ivaqg4y3elk1c5oixwdhru6x,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,4,4,5,6,6,1,6,3,5,6,"03 Jun, 2025"
1220,1f20qfj07ftv94i1f2x5o4dh229kwbge,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,5,2,5,4,6,6,"03 Jun, 2025"
1221,recx0h3fpvl5xb33yftrecx0hui5vwlu,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,5,6,6,5,6,1,6,6,6,3,"03 Jun, 2025"
1222,m0uiip0navlc7pefv2rrnm0uiilugalx,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,1,1,2,2,1,1,1,2,1,"03 Jun, 2025"
1223,slz2ehoh0w4z2s0h7x8slz2ecwap1xpd,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,3,6,4,4,6,2,5,3,5,6,"03 Jun, 2025"
1224,vrz8qo23haa4jewur69vrz8qo2ltye1r,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,5,4,4,5,6,6,1,3,3,,"03 Jun, 2025"
1225,yjtnxqel90at27yj4x0pl2m4rtdz94x0,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,4,3,3,5,5,2,5,3,4,4,"03 Jun, 2025"
1226,rsi13q9m8c0754ofwtrsiwrxekplqjwt,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,3,3,5,5,6,1,6,1,3,5,"03 Jun, 2025"
1227,15rdncmlzp1mi756y55r15rdncml73g6,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,3,3,3,4,6,2,6,4,6,4,"03 Jun, 2025"
1228,2291kjscsennm34v2o4m2291kb2yqa43,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,2,2,3,2,4,4,2,2,2,,"03 Jun, 2025"
1229,dlyt4260khn648wdlyt42l59sw15mjkc,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,2,3,3,3,6,3,6,1,1,2,"03 Jun, 2025"
1230,s0qy186q7n2zoql7f9ps0qy18kn0zm7k,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,4,4,5,6,1,4,4,5,,"03 Jun, 2025"
1231,swacvn1y7t6zgivymupe5swacvn1jfsm,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,6,4,4,4,6,3,6,4,5,4,"03 Jun, 2025"
1232,2pwzgqt5bgnzjxm52pwzgqsvstrgh19q,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,4,5,5,6,1,6,4,4,4,"03 Jun, 2025"
1233,bv3wz55kl7ptuow1854szbv3wz347zwt,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"65 and over",Female,,4,3,5,2,2,6,6,1,4,1,"03 Jun, 2025"
1234,oeyda30w3bqlf98e9oeydadoqb94fvpe,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,2,2,1,4,4,3,6,1,2,6,"03 Jun, 2025"
1235,tj5qtemaupjdklbxe0a1tj5qsjciq37m,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,6,5,3,6,6,6,3,6,6,,"03 Jun, 2025"
1236,4lfqcdhqidk34voy9r594lfqcr45fdll,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,2,3,5,6,6,6,1,6,6,"03 Jun, 2025"
1237,ua93z5ad3p9ij6ftl4tua93zjkdg7p9a,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,2,1,6,5,1,1,,,,"03 Jun, 2025"
1238,wd9ge9tv2ewocmwd9ge9xv3zjtr5r753,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,5,6,4,4,6,4,6,6,6,5,"03 Jun, 2025"
1239,g8gzqwr9363hm1g8gz3p9kyrb06ppbqg,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,6,3,4,3,3,6,6,1,3,3,"03 Jun, 2025"
1240,h9pjmeahode91noivh9prlxtaq25n809,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,2,4,4,3,5,5,5,2,5,4,"03 Jun, 2025"
1241,9ljw7db0vgmweyw9o9ljw7dfa51uqlmo,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,6,6,6,6,6,6,6,6,,,"03 Jun, 2025"
1242,s1kqffghdds6p4rs1kqfqtipcrxv7aeq,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,3,1,3,3,1,2,4,2,2,,"03 Jun, 2025"
1243,fgsw6kbnxnb1de4mc3xfgsw6kwv2vsmp,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,3,2,3,5,3,5,4,,,"03 Jun, 2025"
1244,ss9dgs6wwz9f3ss9dnadlilzny19f5do,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,4,4,4,5,6,3,5,4,5,5,"03 Jun, 2025"
1245,y4c283z2zsfrt9gdqny4c28iomdmxvx5,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,5,1,5,2,6,5,6,1,1,,"03 Jun, 2025"
1246,guphtx24ei61xziqxdguph6qksynjpme,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,1,1,3,6,1,4,1,6,3,"03 Jun, 2025"
1247,fjgj8mwmdg4mt1uy3fjgjuppfrkhm92k,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,,,,,,,,,,,"03 Jun, 2025"
1248,2sjo94boy26o9b1y2sjeh1jk216rjyco,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,,,,,,,,,,,"03 Jun, 2025"
1249,935dgan5fhiinzzulpel935dg8k7068n,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,2,2,2,3,5,3,4,2,6,,"03 Jun, 2025"
1250,xapprsusc5m6ps7duj5gs8xapprs5ioh,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,6,5,5,6,1,1,6,6,,,"03 Jun, 2025"
1251,1fhfyi6rmw11fh9roj4ilf03cpn8g9ro,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,5,3,4,4,5,4,5,3,4,5,"03 Jun, 2025"
1252,b1nygc50hnn3dngi17sb1nygcigk89ht,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,3,1,3,4,6,6,6,1,3,6,"03 Jun, 2025"
1253,ex14i0mrdxrcjib4mw08ex14i0mchewj,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,3,4,4,4,6,6,5,1,4,4,"03 Jun, 2025"
1254,pd08qbwzauzoecgmm7a75i9pd08qbwf4,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24","Prefer not to say",,5,4,3,2,1,2,3,4,5,6,"03 Jun, 2025"
1255,novw80c2dbbtbhjmnovww0kzf1azgr41,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,4,4,4,4,4,4,4,4,4,4,"03 Jun, 2025"
1256,niygztmculxujgdmpniyhik578qxlwu9,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44","Prefer not to say",,4,6,4,6,6,4,3,3,3,3,"03 Jun, 2025"
1257,2xn6f6af0vp3zqgnora2xn6f6a2c20ff,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"Prefer not to say",Female,,4,4,4,4,4,6,6,6,6,6,"03 Jun, 2025"
1258,b3apkk2dybn5lxd7g6pb3apkln2u82wo,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,4,4,4,4,4,4,4,4,4,4,"03 Jun, 2025"
1259,k14oyney7hbgu54hm7wsk14oyn1dm2bb,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,4,4,4,4,4,4,4,4,4,"03 Jun, 2025"
1260,47mkkhhfzpvd41o347mk6moroaeym4ep,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,4,6,2,6,6,4,5,5,5,,"03 Jun, 2025"
1261,ltvdl89jocplwatpgnuzltvdl8i3cpli,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,6,6,6,6,6,6,6,6,6,"03 Jun, 2025"
1262,o1xwb0jpm6ez8zx26wgd4do1xwbu9030,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,4,4,4,4,4,4,4,4,4,4,"03 Jun, 2025"
1263,v176bacou8abojtkv221xduz1e522k09,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44","Prefer not to say",,4,4,4,4,4,4,4,4,4,4,"03 Jun, 2025"
1264,kuezoeax5coa0pkuem0gt970qxgelsjt,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,4,4,4,4,4,4,4,4,4,"03 Jun, 2025"
1265,vzlng68tftwf1fvzlejrwgqixojk4wbq,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"65 and over",Male,,5,5,5,5,5,5,5,5,5,5,"03 Jun, 2025"
1266,850djpwl1ng286lrqia850djyuq57eoj,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,5,5,5,5,5,5,5,5,5,5,"03 Jun, 2025"
1267,3ocbym7sosr116dj6qu824m3ocbym79g,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,6,6,2,2,5,5,5,5,5,5,"03 Jun, 2025"
1268,5qnvg3x2ye0kjahn15qn1vud8ari429t,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,4,4,4,4,4,4,4,4,4,4,"03 Jun, 2025"
1269,hvcebzjvz5xb6xuk9hvcebtwoza5rgcl,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"Prefer not to say","Prefer not to say",,5,4,3,2,1,6,4,3,2,1,"03 Jun, 2025"
1270,5ms4a1z9nnaca340s6p5ms4a1zy4og6e,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"Prefer not to say","Prefer not to say",,5,3,4,6,5,4,2,1,3,5,"03 Jun, 2025"
1271,j6s72fi7pjk3eoi5bj6s7uhtjy7geog6,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64","Prefer not to say",,5,4,2,3,4,6,1,2,3,4,"03 Jun, 2025"
1272,waay7o1vp2zrhqhygwaaykb7imzd85bp,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Other,,5,4,3,4,5,5,3,2,3,,"03 Jun, 2025"
1024,5es0so4yk0wfhx2y5esl7f6426jwk8ud,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,1,4,5,5,5,1,1,5,5,"03 Jun, 2025"
1025,y0p5rofxiemhsdhoy0p5r6mqcls2n8z5,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,1,1,1,3,6,1,3,4,1,3,"03 Jun, 2025"
1026,r3n2hi3bvlkdbwobcis2r3n2hiovrb6q,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,4,5,2,4,4,1,6,1,3,2,"03 Jun, 2025"
1027,75fnurzflexh6882kcm7475fnurzyjoh,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,4,4,5,3,4,3,4,4,3,3,"03 Jun, 2025"
1028,fchekm2gzgjc5u2e4nfchekei5lzgdyd,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,5,4,3,6,6,5,6,3,3,3,"03 Jun, 2025"
1029,ov6kqc1rcb8x71ov6wj1y415vmuta9os,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,4,6,3,5,5,2,6,2,4,4,"03 Jun, 2025"
1030,oiotjktn9vmzgmy5oiotjd6cgbv5cxhw,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,3,3,1,3,3,1,1,2,,,"03 Jun, 2025"
1031,7fi91wnipy4m2v23sz7fi94xvxzlmc2p,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,1,1,1,2,3,6,1,1,1,1,"03 Jun, 2025"
1032,755cnct9oj62g09755z8w4r653c94emj,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,4,1,3,3,6,4,5,3,4,5,"03 Jun, 2025"
1033,jz6ufml1v9212dxp3jbcz0jz6ufe7r5r,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,1,1,1,1,2,6,1,1,1,1,"03 Jun, 2025"
1034,a4x59bmma2ni9rbx1xnma4x59eax0nsf,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,3,4,3,5,5,3,6,2,3,5,"03 Jun, 2025"
1035,ljtj2zaa7uk81suw3q6aljtj2zlmc5f0,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,1,3,5,3,5,6,1,1,1,"03 Jun, 2025"
1036,46kxdbuvr83aqi0b46kxdbuvvkuf3ik6,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,1,1,1,2,2,6,1,1,1,1,"03 Jun, 2025"
1037,68spmjmebeswim6lcwgvva68s96cejst,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,1,2,3,4,3,6,4,4,3,3,"03 Jun, 2025"
1038,skdisc5hc66m6dd3byqh1cn9wskdisaw,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,3,4,5,6,4,6,5,4,4,,"03 Jun, 2025"
1039,vjhuden45cgiq3vk6rpob5vjhudennkq,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,1,6,6,6,6,1,6,1,1,6,"03 Jun, 2025"
1040,kffum6ha3kz8efpdkffumy3tg00nonvh,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,1,6,6,1,2,2,6,6,,,"03 Jun, 2025"
1041,62kekw414skngrrk0bi63162kekw4wqb,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,5,5,6,6,6,6,,,,,"03 Jun, 2025"
1042,tnogezvnb1osdkbftnogksxswjdc7fq4,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,6,1,6,6,6,,"03 Jun, 2025"
1043,wk5ie6ry2urrkikd3ysgnwk5ie6r5eek,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,1,6,6,6,6,1,6,1,3,6,"03 Jun, 2025"
1044,a40i0x98j480jma0ol1ja40i0lmpodxj,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,1,1,1,1,1,1,1,6,6,"03 Jun, 2025"
1045,59m8ult0a0p59m8esdwcc4q807lcq8es,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,,,,,,,,,,"03 Jun, 2025"
1046,4pa839kv6ir6ovb2r4pa83980pbpkfuw,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,3,6,6,6,2,6,1,3,3,,"03 Jun, 2025"
1047,xnhhx56hqnmptj6gkz89vfhxnhhxk7dq,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,6,6,6,1,1,1,"03 Jun, 2025"
1048,mxv8xku15ztul6uh50mxv864nmsvbtbo,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,6,6,,,,,"03 Jun, 2025"
1049,0dazvizo3s5gvlx0dazviyvy5zsyiy6f,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,6,6,6,5,3,3,5,6,4,6,"03 Jun, 2025"
1050,ixmvrfcnym54pq3qixm90sjskx66n7ey,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,3,5,4,3,5,2,5,2,3,2,"03 Jun, 2025"
1051,nl125hrfms0tttsp2jdnl17xjd130kku,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,4,5,6,5,6,6,,,"03 Jun, 2025"
1052,5rwgmefoaf2lnm5rwgmbeu2t560645nm,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,6,5,4,4,5,3,6,4,4,5,"03 Jun, 2025"
1053,1b2o9ghxhawz4f1b2o9gth9321q33orr,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,5,5,5,5,6,2,6,2,4,,"03 Jun, 2025"
1054,490cg7u7j60uf70zk27b490cpix4o9mx,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,2,2,2,2,5,5,6,1,1,2,"03 Jun, 2025"
1055,j9i3nefxaffhj7v8hrj9i3nefxgbg664,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,1,1,1,6,1,1,1,1,,"03 Jun, 2025"
1056,hlh49i7kxq04c46cmevhlh49i7kvkv3j,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,2,3,3,3,5,5,1,2,2,,"03 Jun, 2025"
1057,iwbgmmeez1tci4qnsiwbgnsrwj92b3ed,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,3,3,4,5,5,4,6,3,4,4,"03 Jun, 2025"
1058,wy78e6148jemi0nontywy78e6rnq9nre,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,6,6,6,6,6,6,"03 Jun, 2025"
1059,07capxrghdb8ewg7y07ct0pwowvi0bnh,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,1,1,1,1,1,1,1,1,,,"03 Jun, 2025"
1060,7cors7zy94tore07corh4qn0zbv9eegy,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"65 and over",Female,,6,1,3,5,6,4,6,1,1,4,"03 Jun, 2025"
1061,gci11g0oiuw59ectz5gci1rq246i2na0,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,4,3,4,4,6,5,6,2,2,5,"03 Jun, 2025"
1062,aw1epnym4qxd720c5uyfaw1epnosx7fg,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,3,4,3,2,2,2,2,2,6,4,"03 Jun, 2025"
1063,1v5zt2ftq0w3dk8r1v5zthag3ltxmyd1,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,1,1,6,5,2,4,1,4,6,"03 Jun, 2025"
1064,ubdp1vdhynubdpk6w2npcvz8oe679nxr,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,2,6,6,6,6,1,6,1,1,6,"03 Jun, 2025"
1065,oxgnzdb83nupqkboxgnzduovmme44eoj,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,4,4,4,4,6,4,6,2,4,3,"03 Jun, 2025"
1066,e7xcfzrw6h794a8rvge7xcfzmbatu4ns,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,2,1,3,3,4,4,4,2,1,1,"03 Jun, 2025"
1067,cvgmorkxdei80z6deg2cvgmoim9yahue,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,2,1,1,3,4,1,4,1,1,1,"03 Jun, 2025"
1068,n3lee3ebt4dxwn3ljg4sfykp9mrendr5,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,1,4,6,6,5,4,6,1,6,3,"03 Jun, 2025"
1069,j92llsphvkt9ay2nj92llsqvtap9tvot,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,6,5,6,6,6,2,6,6,6,,"03 Jun, 2025"
1070,2wrp2nrxrdwswa6v72wrp4m974isrpt8,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,4,6,5,6,5,4,5,5,4,6,"03 Jun, 2025"
1071,a3o4b1o6pv78my5i88a3o4bukem305bd,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,4,5,4,4,5,3,6,2,5,6,"03 Jun, 2025"
1072,plqu5jkn87lbusoh6plqu5mftq9wf6xk,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,5,6,3,3,4,2,6,2,4,6,"03 Jun, 2025"
1073,r0at1q431kaib4b35bjrgsr0at1qg38m,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"65 and over",Male,,3,1,1,1,6,6,6,1,4,1,"03 Jun, 2025"
1074,0kudgfx3kcsxpr0kudsy3j7anv309m7t,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,6,6,6,6,6,3,1,1,6,,"03 Jun, 2025"
1075,2qy90ttj404l441699102qy9johpe3lc,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Male,,5,4,4,5,6,3,5,4,4,4,"03 Jun, 2025"
1076,443umwxiqq70hu5443umopwejg7jivrg,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Female,,6,6,6,6,6,1,6,6,,,"03 Jun, 2025"
1077,knseo3fqpngenfpjbnknseo35fnz508n,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"25 to 44",Male,,1,1,1,1,6,6,1,1,1,,"03 Jun, 2025"
1078,njsge52modrjinq005injsgex3z85inn,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"18 to 24",Female,,3,3,4,4,4,3,4,3,3,3,"03 Jun, 2025"
1079,hs5ktz4cfyws7kvgdg6hs5kt82u0rzfh,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,4,4,4,3,4,3,2,6,3,4,"03 Jun, 2025"
1080,v2rlf1uqbaij3y9d95xv2rlf1u01ko7s,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Female,,4,2,3,3,4,4,4,3,4,,"03 Jun, 2025"
1081,72si9yy7zmdi42ecu8b21ly72si9yyi7,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,1,1,1,1,6,4,3,2,2,6,"03 Jun, 2025"
1082,6ue0aehcwwhx3xiewk6ue0ouixdtsefd,QW6dZzfA,"Community Peace Perceptions Survey - IEP",,"45 to 64",Male,,2,4,4,4,5,2,3,1,3,5,"03 Jun, 2025"
